msa_match_key,msa_name,indian_pop,indian_pop_cagr,advanced_degrees,advanced_degree_cagr,median_home_value,median_income,indian_pop_hybrid,msa_name_zillow,price_start,price_end,appreciation_pct,appreciation_cagr,algorithm_score,algorithm_rank
marion,"Marion, OH Micro Area",3,0.0,2081,23.90388372580725,97500,45464.0,0.0,"Marion, IN",89935.56955653497,130479.47314749644,45.08105501625239,7.726398555206937,0.0,1022.0
marion,"Marion, OH Micro Area",3,0.0,2081,23.90388372580725,97500,45464.0,0.0,"Marion, OH",104823.71209485111,157324.03714185572,50.084397888427176,8.459377991144423,0.0,1022.0
marion,"Marion, OH Micro Area",3,0.0,2081,23.90388372580725,97500,45464.0,0.0,"Marion, NC",160359.33724466,255555.9023052388,59.364528873886236,9.76865242843763,0.0,1022.0
marion,"Marion, IN Micro Area",0,0.0,2658,13.938098292596358,89500,42593.0,0.0,"Marion, IN",89935.56955653497,130479.47314749644,45.08105501625239,7.726398555206937,0.0,1022.0
marion,"Marion, IN Micro Area",0,0.0,2658,13.938098292596358,89500,42593.0,0.0,"Marion, OH",104823.71209485111,157324.03714185572,50.084397888427176,8.459377991144423,0.0,1022.0
marion,"Marion, IN Micro Area",0,0.0,2658,13.938098292596358,89500,42593.0,0.0,"Marion, NC",160359.33724466,255555.9023052388,59.364528873886236,9.76865242843763,0.0,1022.0
marion,"Marion, NC Micro Area",0,0.0,1280,-10.692630527561386,113900,40913.0,0.0,"Marion, IN",89935.56955653497,130479.47314749644,45.08105501625239,7.726398555206937,0.0,1022.0
marion,"Marion, NC Micro Area",0,0.0,1280,-10.692630527561386,113900,40913.0,0.0,"Marion, OH",104823.71209485111,157324.03714185572,50.084397888427176,8.459377991144423,0.0,1022.0
marion,"Marion, NC Micro Area",0,0.0,1280,-10.692630527561386,113900,40913.0,0.0,"Marion, NC",160359.33724466,255555.9023052388,59.364528873886236,9.76865242843763,0.0,1022.0
marion,"Marion, OH Micro Area",3,0.0,2081,5.012581402271987,97500,45464.0,0.0,"Marion, IN",89935.56955653497,130479.47314749644,45.08105501625239,7.726398555206937,0.0,1022.0
marion,"Marion, OH Micro Area",3,0.0,2081,5.012581402271987,97500,45464.0,0.0,"Marion, OH",104823.71209485111,157324.03714185572,50.084397888427176,8.459377991144423,0.0,1022.0
marion,"Marion, OH Micro Area",3,0.0,2081,5.012581402271987,97500,45464.0,0.0,"Marion, NC",160359.33724466,255555.9023052388,59.364528873886236,9.76865242843763,0.0,1022.0
marquette,"Marquette, MI Micro Area",20,-8.373967292582096,3637,1.863722466490203,149900,50771.0,-10.894782630358405,"Marquette, MI",139953.73794221724,210836.64791943977,50.6473860715946,8.540625522167433,-10.894782630358405,1565.0
marshall,"Marshall, MN Micro Area",71,6.365824857663083,908,-2.6767643271664254,141100,55525.0,11.784786414232201,"Marshall, MN",157343.2512622494,195181.24122600615,24.048053958597105,4.404205090508628,11.784786414232201,467.5
marshall,"Marshall, MN Micro Area",71,6.365824857663083,908,-2.6767643271664254,141100,55525.0,11.784786414232201,"Marshall, MO",150383.26732480674,165035.81948034928,9.743472406338327,1.8769042530368374,11.784786414232201,467.5
marshall,"Marshall, MO Micro Area",18,-32.68061117335955,864,-4.274898100486513,102000,43201.0,-41.02307265589014,"Marshall, MN",157343.2512622494,195181.24122600615,24.048053958597105,4.404205090508628,-41.02307265589014,1816.5
marshall,"Marshall, MO Micro Area",18,-32.68061117335955,864,-4.274898100486513,102000,43201.0,-41.02307265589014,"Marshall, MO",150383.26732480674,165035.81948034928,9.743472406338327,1.8769042530368374,-41.02307265589014,1816.5
marshall,"Marshall, TX Micro Area",35,-15.975614648624381,2147,29.65778695738901,124600,51202.0,-24.667436067795066,"Marshall, MN",157343.2512622494,195181.24122600615,24.048053958597105,4.404205090508628,-24.667436067795066,1698.5
marshall,"Marshall, TX Micro Area",35,-15.975614648624381,2147,29.65778695738901,124600,51202.0,-24.667436067795066,"Marshall, MO",150383.26732480674,165035.81948034928,9.743472406338327,1.8769042530368374,-24.667436067795066,1698.5
marshall,"Marshall, MN Micro Area",71,116.46454335182166,908,-0.4727343323358113,141100,55525.0,215.60595820981453,"Marshall, MN",157343.2512622494,195181.24122600615,24.048053958597105,4.404205090508628,215.60595820981453,94.5
marshall,"Marshall, MN Micro Area",71,116.46454335182166,908,-0.4727343323358113,141100,55525.0,215.60595820981453,"Marshall, MO",150383.26732480674,165035.81948034928,9.743472406338327,1.8769042530368374,215.60595820981453,94.5
marshall,"Marshall, MO Micro Area",18,37.00134211888826,864,-2.1070602312854847,102000,43201.0,46.446767413761336,"Marshall, MN",157343.2512622494,195181.24122600615,24.048053958597105,4.404205090508628,46.446767413761336,281.5
marshall,"Marshall, MO Micro Area",18,37.00134211888826,864,-2.1070602312854847,102000,43201.0,46.446767413761336,"Marshall, MO",150383.26732480674,165035.81948034928,9.743472406338327,1.8769042530368374,46.446767413761336,281.5
marshall,"Marshall, TX Micro Area",35,70.99759466766969,2147,32.59408114799833,124600,51202.0,109.6251171520823,"Marshall, MN",157343.2512622494,195181.24122600615,24.048053958597105,4.404205090508628,109.6251171520823,168.5
marshall,"Marshall, TX Micro Area",35,70.99759466766969,2147,32.59408114799833,124600,51202.0,109.6251171520823,"Marshall, MO",150383.26732480674,165035.81948034928,9.743472406338327,1.8769042530368374,109.6251171520823,168.5
marshall,"Marshall, MN Micro Area",71,0.0,908,-24.298316090553264,141100,55525.0,0.0,"Marshall, MN",157343.2512622494,195181.24122600615,24.048053958597105,4.404205090508628,0.0,1022.0
marshall,"Marshall, MN Micro Area",71,0.0,908,-24.298316090553264,141100,55525.0,0.0,"Marshall, MO",150383.26732480674,165035.81948034928,9.743472406338327,1.8769042530368374,0.0,1022.0
marshall,"Marshall, MO Micro Area",18,0.0,864,-25.541404823850065,102000,43201.0,0.0,"Marshall, MN",157343.2512622494,195181.24122600615,24.048053958597105,4.404205090508628,0.0,1022.0
marshall,"Marshall, MO Micro Area",18,0.0,864,-25.541404823850065,102000,43201.0,0.0,"Marshall, MO",150383.26732480674,165035.81948034928,9.743472406338327,1.8769042530368374,0.0,1022.0
marshall,"Marshall, TX Micro Area",35,0.0,2147,0.8527176145506576,124600,51202.0,0.0,"Marshall, MN",157343.2512622494,195181.24122600615,24.048053958597105,4.404205090508628,0.0,1022.0
marshall,"Marshall, TX Micro Area",35,0.0,2147,0.8527176145506576,124600,51202.0,0.0,"Marshall, MO",150383.26732480674,165035.81948034928,9.743472406338327,1.8769042530368374,0.0,1022.0
marshalltown,"Marshalltown, IA Micro Area",0,0.0,1209,-3.7289588697592024,105500,54027.0,0.0,"Marshalltown, IA",124722.1521949814,170848.52574276135,36.98330467844186,6.496056866750521,0.0,1022.0
martin,"Martin, TN Micro Area",0,0.0,1484,6.284959175893179,96000,38566.0,0.0,"Martin, TN",101916.04628982484,163390.6621399176,60.31887822185888,9.899807843476838,0.0,1022.0
martinsville,"Martinsville, VA Micro Area",0,0.0,2049,1.9616139876120098,92800,36061.0,0.0,"Martinsville, VA",83367.75798202482,127916.75799285412,53.43672552695329,8.939622080575994,0.0,1022.0
maryville,"Maryville, MO Micro Area",0,0.0,1307,8.651018354366101,124600,43349.0,0.0,"Maryville, MO",139150.23244690918,206033.12380609047,48.065238687042445,8.165963264390253,0.0,1022.0
mason city,"Mason City, IA Micro Area",93,21.38355937150982,1804,2.44282012889514,121200,53075.0,42.09317200220778,"Mason City, IA",127259.571006269,176588.1009727913,38.762137555918905,6.771217818782804,42.09317200220778,296.0
mayfield,"Mayfield, KY Micro Area",0,0.0,1402,-1.8327549194873227,98800,41615.0,0.0,"Mayfield, KY",88317.36500030074,141650.8343245693,60.38842907517332,9.909341716762832,0.0,1022.0
maysville,"Maysville, KY Micro Area",0,0.0,888,3.5398805448406234,119500,41415.0,0.0,"Maysville, KY",97334.5861103718,148878.58269375048,52.95547928352082,8.871199502735006,0.0,1022.0
mcalester,"McAlester, OK Micro Area",4,0.0,1305,-4.450964823108372,102200,45346.0,0.0,"McAlester, OK",92187.47860132024,136169.5856353443,47.70941531466746,8.113925353808904,0.0,1022.0
mcallen,"McAllen-Edinburg-Mission, TX Metro Area",29,-47.37626847141887,21086,6.114428352787882,84000,38398.0,-69.28296016052639,"McAllen, TX",111787.86930464604,187614.49452864393,67.83081715007377,10.910928699739841,-69.28296016052639,1928.0
mccomb,"McComb, MS Micro Area",0,0.0,1549,-6.1181027162500285,86700,31122.0,0.0,"McComb, MS",99495.51000321915,101477.33718032084,1.9918759922307627,0.3952385553900095,0.0,1022.0
mcminnville,"McMinnville, TN Micro Area",26,29.398934610938454,1257,2.2741323206449504,108200,37715.0,41.598708933214745,"McMinnville, TN",135107.37067896643,244297.1271484103,80.81702420876331,12.576531412859303,41.598708933214745,298.0
mcpherson,"McPherson, KS Micro Area",15,-5.896397111897144,1367,0.4180033835859964,146600,57765.0,-6.934701103223396,"McPherson, KS",151076.5069709364,200336.0373880763,32.60568529468073,5.806519579715452,-6.934701103223396,1531.0
meadville,"Meadville, PA Micro Area",0,0.0,4053,2.1001910350462616,110900,49144.0,0.0,"Meadville, PA",111607.61193291673,150187.04626845932,34.567027882230185,6.117676444817222,0.0,1022.0
medford,"Medford, OR Metro Area",104,54.866839700624205,12690,2.855975710378922,261700,50851.0,110.66824489812093,"Medford, OR",315096.90188729187,418906.1054589323,32.945167962575624,5.860639058842976,110.66824489812093,167.0
memphis,"Memphis, TN-MS-AR Metro Area",140,-12.917532791194708,76333,3.6039331697280463,144300,51360.0,-27.722679274975928,"Memphis, TN",153227.05792519753,239720.56074244351,56.447930273170435,9.363893779255129,-27.722679274975928,1731.0
menomonie,"Menomonie, WI Micro Area",0,0.0,2338,1.2570740033228223,161800,56268.0,0.0,"Menomonie, WI",188163.24177686192,279854.5359533262,48.729652673181874,8.262864238624212,0.0,1022.0
merced,"Merced, CA Metro Area",185,9.735689700133566,6389,6.4003665833280765,229500,50129.0,22.072480444647237,"Merced, CA",272127.3006214097,406646.2893164578,49.43237535810281,8.36497621396013,22.072480444647237,394.0
meridian,"Meridian, MS Micro Area",11,-5.416268377977785,3938,4.946475862744304,86700,39867.0,-5.64046226967987,"Meridian, MS",102273.77035003556,120350.71648792016,17.675055956200335,3.308696699830249,-5.64046226967987,1521.0
mobile,"Mobile, AL Metro Area",253,21.230173189910182,18216,3.263359334651561,126600,46166.0,51.01866486078983,"Mobile, AL",125443.84914533066,187592.19942668983,49.542764117002136,8.38098177106712,51.01866486078983,261.0
modesto,"Modesto, CA Metro Area",39,-46.02355113455307,13903,1.4051973410847962,272400,57387.0,-73.22644329986166,"Modesto, CA",310530.8428818388,449009.8799909762,44.594294023743906,7.654014847811053,-73.22644329986166,1934.0
monroe,"Monroe, LA Metro Area",0,-100.0,7491,0.9615538339829532,133900,41456.0,-0.0,"Monroe, LA",133416.27997593538,158642.41590832282,18.907839385821234,3.5242511217997263,-0.0,1022.0
monroe,"Monroe, LA Metro Area",0,-100.0,7491,0.9615538339829532,133900,41456.0,-0.0,"Monroe, MI",174276.62958713752,235791.04848234975,35.296998249817136,6.232556329056016,-0.0,1022.0
monroe,"Monroe, MI Metro Area",71,7.5955965238099665,5960,-6.446900613923379,155700,61514.0,14.061411478204787,"Monroe, LA",133416.27997593538,158642.41590832282,18.907839385821234,3.5242511217997263,14.061411478204787,451.5
monroe,"Monroe, MI Metro Area",71,7.5955965238099665,5960,-6.446900613923379,155700,61514.0,14.061411478204787,"Monroe, MI",174276.62958713752,235791.04848234975,35.296998249817136,6.232556329056016,14.061411478204787,451.5
monroe,"Monroe, LA Metro Area",0,-100.0,7491,9.261458526761167,133900,41456.0,-0.0,"Monroe, LA",133416.27997593538,158642.41590832282,18.907839385821234,3.5242511217997263,-0.0,1022.0
monroe,"Monroe, LA Metro Area",0,-100.0,7491,9.261458526761167,133900,41456.0,-0.0,"Monroe, MI",174276.62958713752,235791.04848234975,35.296998249817136,6.232556329056016,-0.0,1022.0
monroe,"Monroe, MI Metro Area",71,2.464038965577986,5960,1.2439656528068221,155700,61514.0,4.561572706595361,"Monroe, LA",133416.27997593538,158642.41590832282,18.907839385821234,3.5242511217997263,4.561572706595361,520.5
monroe,"Monroe, MI Metro Area",71,2.464038965577986,5960,1.2439656528068221,155700,61514.0,4.561572706595361,"Monroe, MI",174276.62958713752,235791.04848234975,35.296998249817136,6.232556329056016,4.561572706595361,520.5
montgomery,"Montgomery, AL Metro Area",146,33.76454200893977,24605,4.413353189922975,137700,51130.0,73.07838292130239,"Montgomery, AL",138266.20361667784,194341.6814431672,40.55617089332269,7.045886586155481,73.07838292130239,222.0
montrose,"Montrose, CO Micro Area",51,0.0,1995,-4.865299472497231,212900,48739.0,0.0,"Montrose, CO",286435.1334644375,456324.24163106456,59.311546775640124,9.761352752500763,0.0,1022.0
morehead city,"Morehead City, NC Micro Area",80,-9.796962337472948,5014,7.403155658207616,207900,54428.0,-18.644500927381955,"Morehead City, NC",272928.97150816134,454631.7067508318,66.5750998285783,10.744461687708306,-18.644500927381955,1626.0
mexico,"Mexico, MO Micro Area",0,0.0,806,12.110512440831279,98300,43761.0,0.0,"Mexico, MO",101264.3572686549,156229.2888406867,54.278655446565004,9.05891408939954,0.0,1022.0
miami,"Miami, OK Micro Area",10,49.380158218572156,863,3.383981581774864,85100,39070.0,49.380158218572156,"Miami, FL",289416.85830530757,480722.9080750591,66.10052050525049,10.681286544251488,49.380158218572156,269.0
miami,"Miami, OK Micro Area",10,49.380158218572156,863,3.383981581774864,85100,39070.0,49.380158218572156,"Miami, OK",88421.88798142287,128719.1656694818,45.57387159220716,7.799485102863968,49.380158218572156,269.0
miami,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",3904,991.7658813413626,383534,688.9526610394258,259300,54239.0,3561.936891063732,"Miami, FL",289416.85830530757,480722.9080750591,66.10052050525049,10.681286544251488,3561.936891063732,1.5
miami,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",3904,991.7658813413626,383534,688.9526610394258,259300,54239.0,3561.936891063732,"Miami, OK",88421.88798142287,128719.1656694818,45.57387159220716,7.799485102863968,3561.936891063732,1.5
miami,"Miami, OK Micro Area",10,-86.64791445475115,863,-86.32710596759068,85100,39070.0,-86.64791445475115,"Miami, FL",289416.85830530757,480722.9080750591,66.10052050525049,10.681286544251488,-86.64791445475115,1949.5
miami,"Miami, OK Micro Area",10,-86.64791445475115,863,-86.32710596759068,85100,39070.0,-86.64791445475115,"Miami, OK",88421.88798142287,128719.1656694818,45.57387159220716,7.799485102863968,-86.64791445475115,1949.5
miami,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",3904,-2.414406190918772,383534,4.341755520867374,259300,54239.0,-8.67136351758219,"Miami, FL",289416.85830530757,480722.9080750591,66.10052050525049,10.681286544251488,-8.67136351758219,1550.5
miami,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",3904,-2.414406190918772,383534,4.341755520867374,259300,54239.0,-8.67136351758219,"Miami, OK",88421.88798142287,128719.1656694818,45.57387159220716,7.799485102863968,-8.67136351758219,1550.5
michigan city,"Michigan City-La Porte, IN Metro Area",94,32.950289523458665,3881,-1.8051808053940022,127700,51101.0,65.01513404291063,"Michigan City, IN",147336.17361740163,225538.74185218723,53.07764299476094,8.888584774345198,65.01513404291063,228.0
middlesborough,"Middlesborough, KY Micro Area",0,0.0,818,1.772519814746376,59900,24628.0,0.0,"Middlesborough, KY",95366.00137990629,100659.50056133037,5.550719443857721,1.0862857898614964,0.0,1022.0
midland,"Midland, MI Metro Area",0,-100.0,6913,1.4898657576654983,137600,59271.0,-0.0,"Midland, TX",259657.860617029,298575.76101006573,14.988146440302463,2.832552197523208,-0.0,1022.0
midland,"Midland, MI Metro Area",0,-100.0,6913,1.4898657576654983,137600,59271.0,-0.0,"Midland, MI",137527.80689992887,213714.64957666912,55.39740972687588,9.216625802948087,-0.0,1022.0
midland,"Midland, TX Metro Area",10,3.5744168651286268,6523,-0.4557256010870758,195000,78581.0,3.5744168651286268,"Midland, TX",259657.860617029,298575.76101006573,14.988146440302463,2.832552197523208,3.5744168651286268,530.0
midland,"Midland, TX Metro Area",10,3.5744168651286268,6523,-0.4557256010870758,195000,78581.0,3.5744168651286268,"Midland, MI",137527.80689992887,213714.64957666912,55.39740972687588,9.216625802948087,3.5744168651286268,530.0
midland,"Midland, MI Metro Area",0,0.0,6913,6.388087875283821,137600,59271.0,0.0,"Midland, TX",259657.860617029,298575.76101006573,14.988146440302463,2.832552197523208,0.0,1022.0
midland,"Midland, MI Metro Area",0,0.0,6913,6.388087875283821,137600,59271.0,0.0,"Midland, MI",137527.80689992887,213714.64957666912,55.39740972687588,9.216625802948087,0.0,1022.0
midland,"Midland, TX Metro Area",10,0.0,6523,4.348596120130654,195000,78581.0,0.0,"Midland, TX",259657.860617029,298575.76101006573,14.988146440302463,2.832552197523208,0.0,1022.0
midland,"Midland, TX Metro Area",10,0.0,6523,4.348596120130654,195000,78581.0,0.0,"Midland, MI",137527.80689992887,213714.64957666912,55.39740972687588,9.216625802948087,0.0,1022.0
milledgeville,"Milledgeville, GA Micro Area",21,11.868894208139679,2273,0.7441857298613686,106400,37955.0,15.693280929157947,"Milledgeville, GA",139680.55569054105,213726.1200333517,53.010645595409024,8.8790516650614,15.693280929157947,432.0
milwaukee,"Milwaukee-Waukesha-West Allis, WI Metro Area",855,7.985500820265079,108627,4.085941540504967,204700,59751.0,23.413217814151242,"Milwaukee, WI",230853.29088443055,333190.398820463,44.329932462285896,7.6146212886622155,23.413217814151242,388.0
mineral wells,"Mineral Wells, TX Micro Area",0,-100.0,788,-1.8734065300944902,95900,45979.0,-0.0,"Mineral Wells, TX",170664.69308449098,275228.8938681115,61.26879490642736,10.029735289837994,-0.0,1022.0
minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1620,-0.18450226411449444,282388,3.839194795917966,242800,76870.0,-0.59216278689258,"Minneapolis, MN",276200.95528901456,363656.97619685595,31.663909640112607,5.65580161660193,-0.59216278689258,1495.0
minot,"Minot, ND Micro Area",27,0.0,2599,0.7815869999836078,197700,67295.0,0.0,"Minot, ND",197172.00200695652,243405.10181152623,23.44810588419066,4.303020705460026,0.0,1022.0
missoula,"Missoula, MT Metro Area",42,0.0,10297,3.924352100583972,271400,51270.0,0.0,"Missoula, MT",304536.66423405905,537928.5417744628,76.63835096092888,12.051326011361807,0.0,1022.0
mitchell,"Mitchell, SD Micro Area",0,0.0,707,-10.282139725476714,147400,50408.0,0.0,"Mitchell, SD",163376.70520799482,231507.77869726648,41.70182854558979,7.219824221812576,0.0,1022.0
moberly,"Moberly, MO Micro Area",6,-12.64195352637011,820,4.094187698039642,101700,46610.0,-9.837351943836813,"Moberly, MO",103036.04222667216,154472.86834463285,49.92119748233657,8.435780177110042,-9.837351943836813,1557.0
morgan city,"Morgan City, LA Micro Area",0,-100.0,947,1.7867421089891256,106200,40485.0,-0.0,"Morgan City, LA",123199.74586380362,128873.99703693062,4.605732855488065,0.9046307038498957,-0.0,1022.0
morgantown,"Morgantown, WV Metro Area",31,-13.561580205987333,12171,4.989241020873081,160900,49471.0,-20.225221227070612,"Morgantown, WV",166377.05369973346,205003.61180267483,23.21627727141513,4.263816201331894,-20.225221227070612,1642.0
morristown,"Morristown, TN Metro Area",38,0.0,4187,1.4670613477544947,136400,44664.0,0.0,"Morristown, TN",157850.84781524722,267785.09402017674,69.64438121586743,11.149597920577058,0.0,1022.0
moscow,"Moscow, ID Micro Area",0,-100.0,3592,2.35219803233917,213600,45466.0,-0.0,"Moscow, ID",269300.791672407,434880.7432798106,61.48513362293586,10.059239979983857,-0.0,1022.0
moses lake,"Moses Lake, WA Micro Area",19,13.48455252486973,2909,3.1571375023843107,171500,54982.0,17.243420098414727,"Moses Lake, WA",205465.18291492815,344048.856464743,67.44873831358314,10.860383321296109,17.243420098414727,422.0
moultrie,"Moultrie, GA Micro Area",0,0.0,1305,3.795825014038723,83200,35472.0,0.0,"Moultrie, GA",110314.34571217284,152402.12201204794,38.15258661796228,6.677248157353843,0.0,1022.0
mountain home,"Mountain Home, AR Micro Area",1,0.0,1780,13.793561290110269,128800,41481.0,0.0,"Mountain Home, AR",150175.4309815544,219406.05385253672,46.09983298765141,7.877269121699726,0.0,1022.0
mountain home,"Mountain Home, AR Micro Area",1,0.0,1780,13.793561290110269,128800,41481.0,0.0,"Mountain Home, ID",169530.52236558349,330591.4978874941,95.00411682481061,14.290137711940254,0.0,1022.0
mountain home,"Mountain Home, ID Micro Area",17,0.0,591,-21.20351423657295,145600,46715.0,0.0,"Mountain Home, AR",150175.4309815544,219406.05385253672,46.09983298765141,7.877269121699726,0.0,1022.0
mountain home,"Mountain Home, ID Micro Area",17,0.0,591,-21.20351423657295,145600,46715.0,0.0,"Mountain Home, ID",169530.52236558349,330591.4978874941,95.00411682481061,14.290137711940254,0.0,1022.0
mountain home,"Mountain Home, AR Micro Area",1,-73.03440911062806,1780,33.806454375552896,128800,41481.0,-0.0,"Mountain Home, AR",150175.4309815544,219406.05385253672,46.09983298765141,7.877269121699726,-0.0,1022.0
mountain home,"Mountain Home, AR Micro Area",1,-73.03440911062806,1780,33.806454375552896,128800,41481.0,-0.0,"Mountain Home, ID",169530.52236558349,330591.4978874941,95.00411682481061,14.290137711940254,-0.0,1022.0
mountain home,"Mountain Home, ID Micro Area",17,-30.663872564936533,591,-7.345562809323614,145600,46715.0,-37.730328922807004,"Mountain Home, AR",150175.4309815544,219406.05385253672,46.09983298765141,7.877269121699726,-37.730328922807004,1785.5
mountain home,"Mountain Home, ID Micro Area",17,-30.663872564936533,591,-7.345562809323614,145600,46715.0,-37.730328922807004,"Mountain Home, ID",169530.52236558349,330591.4978874941,95.00411682481061,14.290137711940254,-37.730328922807004,1785.5
mount airy,"Mount Airy, NC Micro Area",17,0.0,2474,5.232502993902566,121000,41068.0,0.0,"Mount Airy, NC",125433.44757114428,209522.04801099832,67.03841923196765,10.805999176351877,0.0,1022.0
mount pleasant,"Mount Pleasant, MI Micro Area",0,0.0,4514,4.2511229384164295,131500,44408.0,0.0,"Mount Pleasant, MI",141310.76312771815,206071.67609174387,45.828719292594954,7.83720235664791,0.0,1022.0
mount pleasant,"Mount Pleasant, MI Micro Area",0,0.0,4514,4.2511229384164295,131500,44408.0,0.0,"Mount Pleasant, TX",149036.4425754814,231859.32258950255,55.57223359788293,9.241188743719464,0.0,1022.0
mount pleasant,"Mount Pleasant, TX Micro Area",0,0.0,698,-44.044167136972376,97600,46698.0,0.0,"Mount Pleasant, MI",141310.76312771815,206071.67609174387,45.828719292594954,7.83720235664791,0.0,1022.0
mount pleasant,"Mount Pleasant, TX Micro Area",0,0.0,698,-44.044167136972376,97600,46698.0,0.0,"Mount Pleasant, TX",149036.4425754814,231859.32258950255,55.57223359788293,9.241188743719464,0.0,1022.0
mount pleasant,"Mount Pleasant, MI Micro Area",0,0.0,4514,78.62632270975847,131500,44408.0,0.0,"Mount Pleasant, MI",141310.76312771815,206071.67609174387,45.828719292594954,7.83720235664791,0.0,1022.0
mount pleasant,"Mount Pleasant, MI Micro Area",0,0.0,4514,78.62632270975847,131500,44408.0,0.0,"Mount Pleasant, TX",149036.4425754814,231859.32258950255,55.57223359788293,9.241188743719464,0.0,1022.0
mount pleasant,"Mount Pleasant, TX Micro Area",0,0.0,698,-4.123961672922527,97600,46698.0,0.0,"Mount Pleasant, MI",141310.76312771815,206071.67609174387,45.828719292594954,7.83720235664791,0.0,1022.0
mount pleasant,"Mount Pleasant, TX Micro Area",0,0.0,698,-4.123961672922527,97600,46698.0,0.0,"Mount Pleasant, TX",149036.4425754814,231859.32258950255,55.57223359788293,9.241188743719464,0.0,1022.0
mount sterling,"Mount Sterling, KY Micro Area",0,0.0,1409,-2.835729926476116,100800,41289.0,0.0,"Mount Sterling, KY",117040.5159983402,177333.92751203253,51.514991197191385,8.66535946473399,0.0,1022.0
mount vernon,"Mount Vernon, IL Micro Area",4,0.0,1519,5.084672668161527,94400,47617.0,0.0,"Mount Vernon, WA",352368.8958782942,540955.7246359497,53.51971498153802,8.951403985399441,0.0,1022.0
mount vernon,"Mount Vernon, IL Micro Area",4,0.0,1519,5.084672668161527,94400,47617.0,0.0,"Mount Vernon, OH",161106.2057457502,246279.03201807244,52.867501830896416,8.858672438921067,0.0,1022.0
mount vernon,"Mount Vernon, IL Micro Area",4,0.0,1519,5.084672668161527,94400,47617.0,0.0,"Mount Vernon, IL",101953.38090282654,126203.66259464862,23.785657206341625,4.359998780983165,0.0,1022.0
mount vernon,"Mount Vernon, OH Micro Area",2,0.0,2671,26.83664538654822,147900,55131.0,0.0,"Mount Vernon, WA",352368.8958782942,540955.7246359497,53.51971498153802,8.951403985399441,0.0,1022.0
mount vernon,"Mount Vernon, OH Micro Area",2,0.0,2671,26.83664538654822,147900,55131.0,0.0,"Mount Vernon, OH",161106.2057457502,246279.03201807244,52.867501830896416,8.858672438921067,0.0,1022.0
mount vernon,"Mount Vernon, OH Micro Area",2,0.0,2671,26.83664538654822,147900,55131.0,0.0,"Mount Vernon, IL",101953.38090282654,126203.66259464862,23.785657206341625,4.359998780983165,0.0,1022.0
mount vernon,"Mount Vernon-Anacortes, WA Metro Area",65,0.0,6537,70.92789573717144,286200,62865.0,0.0,"Mount Vernon, WA",352368.8958782942,540955.7246359497,53.51971498153802,8.951403985399441,0.0,1022.0
mount vernon,"Mount Vernon-Anacortes, WA Metro Area",65,0.0,6537,70.92789573717144,286200,62865.0,0.0,"Mount Vernon, OH",161106.2057457502,246279.03201807244,52.867501830896416,8.858672438921067,0.0,1022.0
mount vernon,"Mount Vernon-Anacortes, WA Metro Area",65,0.0,6537,70.92789573717144,286200,62865.0,0.0,"Mount Vernon, IL",101953.38090282654,126203.66259464862,23.785657206341625,4.359998780983165,0.0,1022.0
mount vernon,"Mount Vernon, IL Micro Area",4,0.0,1519,-15.50441521057695,94400,47617.0,0.0,"Mount Vernon, WA",352368.8958782942,540955.7246359497,53.51971498153802,8.951403985399441,0.0,1022.0
mount vernon,"Mount Vernon, IL Micro Area",4,0.0,1519,-15.50441521057695,94400,47617.0,0.0,"Mount Vernon, OH",161106.2057457502,246279.03201807244,52.867501830896416,8.858672438921067,0.0,1022.0
mount vernon,"Mount Vernon, IL Micro Area",4,0.0,1519,-15.50441521057695,94400,47617.0,0.0,"Mount Vernon, IL",101953.38090282654,126203.66259464862,23.785657206341625,4.359998780983165,0.0,1022.0
mount vernon,"Mount Vernon, OH Micro Area",2,0.0,2671,1.9857249639807728,147900,55131.0,0.0,"Mount Vernon, WA",352368.8958782942,540955.7246359497,53.51971498153802,8.951403985399441,0.0,1022.0
mount vernon,"Mount Vernon, OH Micro Area",2,0.0,2671,1.9857249639807728,147900,55131.0,0.0,"Mount Vernon, OH",161106.2057457502,246279.03201807244,52.867501830896416,8.858672438921067,0.0,1022.0
mount vernon,"Mount Vernon, OH Micro Area",2,0.0,2671,1.9857249639807728,147900,55131.0,0.0,"Mount Vernon, IL",101953.38090282654,126203.66259464862,23.785657206341625,4.359998780983165,0.0,1022.0
mount vernon,"Mount Vernon-Anacortes, WA Metro Area",65,0.0,6537,37.438240424891745,286200,62865.0,0.0,"Mount Vernon, WA",352368.8958782942,540955.7246359497,53.51971498153802,8.951403985399441,0.0,1022.0
mount vernon,"Mount Vernon-Anacortes, WA Metro Area",65,0.0,6537,37.438240424891745,286200,62865.0,0.0,"Mount Vernon, OH",161106.2057457502,246279.03201807244,52.867501830896416,8.858672438921067,0.0,1022.0
mount vernon,"Mount Vernon-Anacortes, WA Metro Area",65,0.0,6537,37.438240424891745,286200,62865.0,0.0,"Mount Vernon, IL",101953.38090282654,126203.66259464862,23.785657206341625,4.359998780983165,0.0,1022.0
